"","RECORDING_SESSION_LABEL","TRIAL_INDEX","CURRENT_FIX_DURATION","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREAS","CURRENT_FIX_START","TRIAL_FIXATION_TOTAL","TRIAL_LABEL","VIDEO_NAME_END","VIDEO_NAME_START","video_clip","ROIfundo","ROIfrente","anchor_time","correction_time"
"212","ana",15,508,7,"[ 3]",5288,9,"Trial: 15","A6.avi","A6.avi","A6.avi",3,NA,4672,616
"213","ana",15,146,8,"[ 3]",6046,9,"Trial: 15","A6.avi","A6.avi","A6.avi",3,NA,5430,616
"214","ana",15,786,9,"[ 3]",6214,9,"Trial: 15","A6.avi","A6.avi","A6.avi",3,NA,5598,616
"215","ana",2,76,1,"[ 4]",10,7,"Trial: 2",".",".","B2.avi",4,9,-552,562
"216","ana",2,248,2,"[ 4]",286,7,"Trial: 2","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B2.avi",4,9,-276,562
"217","ana",2,708,3,"[ 3]",562,7,"Trial: 2","B2.avi","EstrelinhasR640x680.avi","B2.avi",3,NA,0,562
"218","ana",2,1576,4,"[ 3]",1298,7,"Trial: 2","B2.avi","B2.avi","B2.avi",3,NA,736,562
"219","ana",2,2086,5,"[ 3]",2892,7,"Trial: 2","B2.avi","B2.avi","B2.avi",3,NA,2330,562
"220","ana",2,1572,6,"[ 3]",5002,7,"Trial: 2","B2.avi","B2.avi","B2.avi",3,NA,4440,562
"221","ana",2,374,7,"[ 6]",6626,7,"Trial: 2","B2.avi","B2.avi","B2.avi",6,10,6064,562
"222","ana",3,88,1,"[ 3]",10,11,"Trial: 3","EstrelinhasR640x680.avi",".","B5.avi",3,NA,-910,920
"223","ana",3,200,2,"[ 4]",332,11,"Trial: 3","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B5.avi",4,7,-588,920
"224","ana",3,346,3,"[ 4]",558,11,"Trial: 3","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B5.avi",3,NA,-362,920
"225","ana",3,326,4,"[ 3]",920,11,"Trial: 3","B5.avi","EstrelinhasR640x680.avi","B5.avi",3,NA,0,920
"226","ana",3,2398,5,"[ 3]",1270,11,"Trial: 3","B5.avi","B5.avi","B5.avi",3,NA,350,920
"227","ana",3,388,6,"[ 3]",3690,11,"Trial: 3","B5.avi","B5.avi","B5.avi",3,NA,2770,920
"228","ana",3,302,7,"[ 3]",4098,11,"Trial: 3","B5.avi","B5.avi","B5.avi",3,NA,3178,920
"229","ana",3,1816,8,"[ 3]",4416,11,"Trial: 3","B5.avi","B5.avi","B5.avi",3,NA,3496,920
"230","ana",3,350,9,"[ 4]",6282,11,"Trial: 3","B5.avi","B5.avi","B5.avi",4,7,5362,920
"231","ana",3,226,10,"[ 3]",6684,11,"Trial: 3","B5.avi","B5.avi","B5.avi",3,NA,5764,920
"232","ana",3,52,11,"[ 3]",6928,11,"Trial: 3","B5.avi","B5.avi","B5.avi",3,NA,6008,920
"233","ana",4,60,1,"[ 4]",12,13,"Trial: 4",".",".","B6.avi",4,7,-304,316
"234","ana",4,416,2,"[ 3]",316,13,"Trial: 4","B6.avi","EstrelinhasR640x680.avi","B6.avi",3,NA,0,316
"235","ana",4,238,3,"[ 3]",750,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,434,316
"236","ana",4,750,4,"[ 3]",1014,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,698,316
"237","ana",4,296,5,"[ 3]",1786,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,1470,316
"238","ana",4,268,6,"[ 3]",2412,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,2096,316
"239","ana",4,1126,7,"[ 3]",2704,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,2388,316
"240","ana",4,532,8,"[ 3]",3854,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,3538,316
"241","ana",4,422,9,"[ 3]",4406,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,4090,316
"242","ana",4,376,10,"[ 3]",4848,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,4532,316
"243","ana",4,418,11,"[ 3]",5244,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,4928,316
"244","ana",4,778,12,"[ 3]",5686,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,5370,316
"245","ana",4,190,13,"[ 3]",6492,13,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,6176,316
"246","ana",5,130,1,"[ 4]",10,8,"Trial: 5","EstrelinhasR640x680.avi",".","B7.avi",4,NA,-610,620
"247","ana",5,178,2,"[ 4]",418,8,"Trial: 5","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B7.avi",4,7,-202,620
"248","ana",5,646,3,"[ 4]",620,8,"Trial: 5","B7.avi","EstrelinhasR640x680.avi","B7.avi",3,NA,0,620
"249","ana",5,702,4,"[ 3]",1292,8,"Trial: 5","B7.avi","B7.avi","B7.avi",3,NA,672,620
"250","ana",5,86,5,"[ 3]",2010,8,"Trial: 5","B7.avi","B7.avi","B7.avi",3,NA,1390,620
"251","ana",5,1246,6,"[ 3]",3946,8,"Trial: 5","B7.avi","B7.avi","B7.avi",3,NA,3326,620
"252","ana",5,434,7,"[ 3]",5210,8,"Trial: 5","B7.avi","B7.avi","B7.avi",3,NA,4590,620
"253","ana",5,1312,8,"[ 3]",5664,8,"Trial: 5","B7.avi","B7.avi","B7.avi",3,NA,5044,620
"254","ana",6,242,1,"[ 3]",136,4,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D1.avi",3,NA,-282,418
"255","ana",6,1196,2,"[ 4]",418,4,"Trial: 6","D1.avi","EstrelinhasR640x680.avi","D1.avi",3,7,0,418
"256","ana",6,2244,3,"[ 3]",1974,4,"Trial: 6","D1.avi","D1.avi","D1.avi",3,7,1556,418
"257","ana",6,238,4,"[ 4]",4236,4,"Trial: 6","D1.avi","D1.avi","D1.avi",3,7,3818,418
"258","ana",7,536,1,"[ 3]",6052,2,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,0,6052
"259","ana",7,66,2,"[ 3]",9430,2,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,3378,6052
"260","ana",8,710,1,"[ 3]",914,2,"Trial: 8","D4.avi","EstrelinhasR640x680.avi","D4.avi",3,NA,0,914
"261","ana",8,410,2,"[ 3]",1648,2,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,734,914
"262","ana",9,192,1,"[ 4]",4748,5,"Trial: 9","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D5.avi",3,NA,-410,5158
"263","ana",9,22,2,"[ 4]",4958,5,"Trial: 9","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D5.avi",3,NA,-200,5158
"264","ana",9,332,3,"[ 4]",5158,5,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,0,5158
"265","ana",9,232,4,"[ 3]",5514,5,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,356,5158
"266","ana",9,108,5,"[ 3]",6040,5,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,882,5158
"267","andre2t",1,928,1,"[ 5]",554,6,"Trial: 1","B1.avi","EstrelinhasR640x680.avi","B1.avi",5,NA,0,554
"268","andre2t",1,207,2,"[ 5]",2066,6,"Trial: 1","B1.avi","B1.avi","B1.avi",5,NA,1512,554
"269","andre2t",1,234,3,"[ 3]",2308,6,"Trial: 1","B1.avi","B1.avi","B1.avi",3,NA,1754,554
"270","andre2t",1,665,4,"[ 5]",2598,6,"Trial: 1","B1.avi","B1.avi","B1.avi",5,NA,2044,554
"271","andre2t",1,1448,5,"[ 5]",3578,6,"Trial: 1","B1.avi","B1.avi","B1.avi",5,NA,3024,554
"272","andre2t",1,50,6,"[ 5]",6401,6,"Trial: 1","B1.avi","B1.avi","B1.avi",5,NA,5847,554
"273","andre2t",10,134,1,"[ 5]",784,10,"Trial: 10","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D7.avi",5,NA,-415,1199
"274","andre2t",10,363,2,"[ 1]",1199,10,"Trial: 10","D7.avi","EstrelinhasR640x680.avi","D7.avi",1,NA,0,1199
"275","andre2t",10,52,3,"[ 5]",1796,10,"Trial: 10","D7.avi","D7.avi","D7.avi",5,NA,597,1199
"276","andre2t",10,169,4,"[ 5]",2623,10,"Trial: 10","D7.avi","D7.avi","D7.avi",5,NA,1424,1199
"277","andre2t",10,66,5,"[ 3]",3589,10,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,2390,1199
"278","andre2t",10,63,6,"[ 5]",3733,10,"Trial: 10","D7.avi","D7.avi","D7.avi",5,NA,2534,1199
"279","andre2t",10,1505,7,"[ 5]",5244,10,"Trial: 10","D7.avi","D7.avi","D7.avi",5,NA,4045,1199
"280","andre2t",10,155,8,"[ 5]",6814,10,"Trial: 10","D7.avi","D7.avi","D7.avi",5,NA,5615,1199
"281","andre2t",10,331,9,"[ 5]",6980,10,"Trial: 10","D7.avi","D7.avi","D7.avi",5,NA,5781,1199
"282","andre2t",10,168,10,"[ 3]",7396,10,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,6197,1199
"283","andre2t",11,441,1,"[ 3]",7,4,"Trial: 11","A1.avi",".","A1.avi",3,NA,0,7
"284","andre2t",11,193,2,"[ 5]",509,4,"Trial: 11","A1.avi","A1.avi","A1.avi",5,NA,502,7
"285","andre2t",11,2477,3,"[ 5]",720,4,"Trial: 11","A1.avi","A1.avi","A1.avi",5,NA,713,7
"286","andre2t",11,3168,4,"[ 5]",3204,4,"Trial: 11","A1.avi","A1.avi","A1.avi",5,NA,3197,7
"287","andre2t",12,403,1,"[ 3]",9,2,"Trial: 12","A2.avi",".","A2.avi",3,NA,0,9
"288","andre2t",12,5909,2,"[ 5]",466,2,"Trial: 12","A2.avi","A2.avi","A2.avi",5,NA,457,9
"289","andre2t",13,873,1,"[ 5]",7,3,"Trial: 13","A3.avi",".","A3.avi",5,NA,0,7
"290","andre2t",13,1057,2,"[ 5]",1084,3,"Trial: 13","A3.avi","A3.avi","A3.avi",5,NA,1077,7
"291","andre2t",13,3993,3,"[ 5]",2387,3,"Trial: 13","A3.avi","A3.avi","A3.avi",5,NA,2380,7
"292","andre2t",14,355,1,"[ 5]",7,6,"Trial: 14","A4.avi",".","A4.avi",5,NA,0,7
"293","andre2t",14,190,2,"[ 5]",405,6,"Trial: 14","A4.avi","A4.avi","A4.avi",5,NA,398,7
"294","andre2t",14,326,3,"[ 5]",620,6,"Trial: 14","A4.avi","A4.avi","A4.avi",5,NA,613,7
"295","andre2t",14,153,4,"[ 3]",980,6,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,973,7
"296","andre2t",14,3108,5,"[ 5]",1173,6,"Trial: 14","A4.avi","A4.avi","A4.avi",5,NA,1166,7
"297","andre2t",14,2062,6,"[ 5]",4292,6,"Trial: 14","A4.avi","A4.avi","A4.avi",5,NA,4285,7
"298","andre2t",15,2976,1,"[ 5]",7,2,"Trial: 15","A6.avi",".","A6.avi",5,NA,0,7
"299","andre2t",15,3408,2,"[ 3]",3010,2,"Trial: 15","A6.avi","A6.avi","A6.avi",3,NA,3003,7
"300","andre2t",2,82,1,"[ 5]",920,7,"Trial: 2","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B2.avi",5,NA,-4036,4956
"301","andre2t",2,78,2,"[ 5]",2349,7,"Trial: 2","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B2.avi",5,NA,-2607,4956
"302","andre2t",2,466,3,"[ 5]",4956,7,"Trial: 2","B2.avi","EstrelinhasR640x680.avi","B2.avi",5,NA,0,4956
"303","andre2t",2,350,4,"[ 5]",5443,7,"Trial: 2","B2.avi","B2.avi","B2.avi",5,NA,487,4956
"304","andre2t",2,176,5,"[ 3]",5880,7,"Trial: 2","B2.avi","B2.avi","B2.avi",3,NA,924,4956
"305","andre2t",2,180,6,"[ 1]",6083,7,"Trial: 2","B2.avi","B2.avi","B2.avi",1,NA,1127,4956
"306","andre2t",2,434,7,"[ 5]",10658,7,"Trial: 2","B2.avi","B2.avi","B2.avi",5,NA,5702,4956
"307","andre2t",3,959,1,"[ 5]",3078,3,"Trial: 3","B5.avi","EstrelinhasR640x680.avi","B5.avi",5,NA,0,3078
"308","andre2t",3,508,2,"[ 3]",4066,3,"Trial: 3","B5.avi","B5.avi","B5.avi",3,NA,988,3078
"309","andre2t",3,906,3,"[ 5]",4768,3,"Trial: 3","B5.avi","B5.avi","B5.avi",5,NA,1690,3078
"310","andre2t",4,683,1,"[ 5]",703,4,"Trial: 4","B6.avi","EstrelinhasR640x680.avi","B6.avi",5,NA,0,703
"311","andre2t",4,295,2,"[ 5]",1404,4,"Trial: 4","B6.avi","B6.avi","B6.avi",5,NA,701,703
"312","andre2t",4,122,3,"[ 5]",3553,4,"Trial: 4","B6.avi","B6.avi","B6.avi",5,NA,2850,703
"313","andre2t",4,2230,4,"[ 5]",4869,4,"Trial: 4","B6.avi","B6.avi","B6.avi",5,NA,4166,703
"314","andre2t",5,735,1,"[ 5]",7,9,"Trial: 5","B7.avi",".","B7.avi",5,NA,0,7
"315","andre2t",5,1505,2,"[ 5]",756,9,"Trial: 5","B7.avi","B7.avi","B7.avi",5,NA,749,7
"316","andre2t",5,422,3,"[ 5]",2408,9,"Trial: 5","B7.avi","B7.avi","B7.avi",5,NA,2401,7
"317","andre2t",5,296,4,"[ ]",2917,9,"Trial: 5","B7.avi","B7.avi","B7.avi",NA,NA,2910,7
"318","andre2t",5,550,5,"[ 5]",3280,9,"Trial: 5","B7.avi","B7.avi","B7.avi",5,NA,3273,7
"319","andre2t",5,103,6,"[ 5]",3852,9,"Trial: 5","B7.avi","B7.avi","B7.avi",5,NA,3845,7
"320","andre2t",5,332,7,"[ ]",4077,9,"Trial: 5","B7.avi","B7.avi","B7.avi",NA,NA,4070,7
"321","andre2t",5,29,8,"[ ]",4459,9,"Trial: 5","B7.avi","B7.avi","B7.avi",NA,NA,4452,7
"322","andre2t",5,1772,9,"[ 5]",4592,9,"Trial: 5","B7.avi","B7.avi","B7.avi",5,NA,4585,7
"323","andre2t",6,157,1,"[ 3]",7,10,"Trial: 6","EstrelinhasR640x680.avi",".","D1.avi",3,7,-486,493
"324","andre2t",6,259,2,"[ 3]",173,10,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D1.avi",3,7,-320,493
"325","andre2t",6,3309,3,"[ 5]",493,10,"Trial: 6","D1.avi","EstrelinhasR640x680.avi","D1.avi",5,NA,0,493
"326","andre2t",6,220,4,"[ ]",3878,10,"Trial: 6","D1.avi","D1.avi","D1.avi",NA,NA,3385,493
"327","andre2t",6,193,5,"[ 5]",4152,10,"Trial: 6","D1.avi","D1.avi","D1.avi",5,NA,3659,493
"328","andre2t",6,661,6,"[ 5]",4364,10,"Trial: 6","D1.avi","D1.avi","D1.avi",5,NA,3871,493
"329","andre2t",6,336,7,"[ 3]",5081,10,"Trial: 6","D1.avi","D1.avi","D1.avi",3,7,4588,493
"330","andre2t",6,182,8,"[ 5]",5484,10,"Trial: 6","D1.avi","D1.avi","D1.avi",5,NA,4991,493
"331","andre2t",6,661,9,"[ 5]",5677,10,"Trial: 6","D1.avi","D1.avi","D1.avi",5,NA,5184,493
"332","andre2t",6,508,10,"[ 5]",6347,10,"Trial: 6","D1.avi","D1.avi","D1.avi",5,NA,5854,493
"333","andre2t",7,152,1,"[ 5]",7,14,"Trial: 7","EstrelinhasR640x680.avi",".","D2.avi",5,NA,-837,844
"334","andre2t",7,223,2,"[ 5]",233,14,"Trial: 7","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D2.avi",5,NA,-611,844
"335","andre2t",7,325,3,"[ 5]",510,14,"Trial: 7","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D2.avi",5,NA,-334,844
"336","andre2t",7,579,4,"[ 5]",844,14,"Trial: 7","D2.avi","EstrelinhasR640x680.avi","D2.avi",5,NA,0,844
"337","andre2t",7,1687,5,"[ 5]",1438,14,"Trial: 7","D2.avi","D2.avi","D2.avi",5,NA,594,844
"338","andre2t",7,151,6,"[ 5]",3180,14,"Trial: 7","D2.avi","D2.avi","D2.avi",5,NA,2336,844
"339","andre2t",7,447,7,"[ 5]",3352,14,"Trial: 7","D2.avi","D2.avi","D2.avi",5,NA,2508,844
"340","andre2t",7,142,8,"[ 3]",3886,14,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,3042,844
"341","andre2t",7,410,9,"[ 3]",4050,14,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,3206,844
"342","andre2t",7,148,10,"[ 5]",4549,14,"Trial: 7","D2.avi","D2.avi","D2.avi",5,NA,3705,844
"343","andre2t",7,680,11,"[ 5]",4720,14,"Trial: 7","D2.avi","D2.avi","D2.avi",5,NA,3876,844
"344","andre2t",7,542,12,"[ 5]",5458,14,"Trial: 7","D2.avi","D2.avi","D2.avi",5,NA,4614,844
"345","andre2t",7,677,13,"[ 5]",6071,14,"Trial: 7","D2.avi","D2.avi","D2.avi",5,NA,5227,844
"346","andre2t",7,36,14,"[ 3]",6847,14,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,6003,844
"347","andre2t",8,479,1,"[ 3]",7,10,"Trial: 8","D4.avi",".","D4.avi",3,NA,0,7
"348","andre2t",8,495,2,"[ 5]",530,10,"Trial: 8","D4.avi","D4.avi","D4.avi",5,NA,523,7
"349","andre2t",8,536,3,"[ 5]",1096,10,"Trial: 8","D4.avi","D4.avi","D4.avi",5,NA,1089,7
"350","andre2t",8,130,4,"[ 3]",1762,10,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,1755,7
"351","andre2t",8,328,5,"[ 1]",2490,10,"Trial: 8","D4.avi","D4.avi","D4.avi",1,NA,2483,7
"352","andre2t",8,208,6,"[ 3]",2916,10,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,2909,7
"353","andre2t",8,137,7,"[ 5]",3202,10,"Trial: 8","D4.avi","D4.avi","D4.avi",5,NA,3195,7
"354","andre2t",8,221,8,"[ 5]",3362,10,"Trial: 8","D4.avi","D4.avi","D4.avi",5,NA,3355,7
"355","andre2t",8,164,9,"[ 5]",5476,10,"Trial: 8","D4.avi","D4.avi","D4.avi",5,NA,5469,7
"356","andre2t",8,178,10,"[ 5]",5687,10,"Trial: 8","D4.avi","D4.avi","D4.avi",5,NA,5680,7
"357","andre2t",9,133,1,"[ ]",153,17,"Trial: 9","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D5.avi",NA,NA,-1769,1922
"358","andre2t",9,287,2,"[ 5]",1114,17,"Trial: 9","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D5.avi",5,NA,-808,1922
"359","andre2t",9,243,3,"[ 3]",1454,17,"Trial: 9","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D5.avi",3,NA,-468,1922
"360","andre2t",9,160,4,"[ 3]",1709,17,"Trial: 9","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D5.avi",3,NA,-213,1922
"361","andre2t",9,373,5,"[ 5]",1922,17,"Trial: 9","D5.avi","EstrelinhasR640x680.avi","D5.avi",5,NA,0,1922
"362","andre2t",9,207,6,"[ 5]",2309,17,"Trial: 9","D5.avi","D5.avi","D5.avi",5,NA,387,1922
"363","andre2t",9,278,7,"[ 5]",2534,17,"Trial: 9","D5.avi","D5.avi","D5.avi",5,NA,612,1922
"364","andre2t",9,163,8,"[ 5]",2870,17,"Trial: 9","D5.avi","D5.avi","D5.avi",5,NA,948,1922
"365","andre2t",9,381,9,"[ 5]",3049,17,"Trial: 9","D5.avi","D5.avi","D5.avi",5,NA,1127,1922
"366","andre2t",9,32,10,"[ ]",3466,17,"Trial: 9","D5.avi","D5.avi","D5.avi",NA,NA,1544,1922
"367","andre2t",9,108,11,"[ 5]",3582,17,"Trial: 9","D5.avi","D5.avi","D5.avi",5,NA,1660,1922
"368","andre2t",9,199,12,"[ 5]",3709,17,"Trial: 9","D5.avi","D5.avi","D5.avi",5,NA,1787,1922
"369","andre2t",9,402,13,"[ 5]",3965,17,"Trial: 9","D5.avi","D5.avi","D5.avi",5,NA,2043,1922
"370","andre2t",9,247,14,"[ 5]",4381,17,"Trial: 9","D5.avi","D5.avi","D5.avi",5,NA,2459,1922
"371","andre2t",9,293,15,"[ 5]",6916,17,"Trial: 9","D5.avi","D5.avi","D5.avi",5,NA,4994,1922
"372","andre2t",9,472,16,"[ 5]",7272,17,"Trial: 9","D5.avi","D5.avi","D5.avi",5,NA,5350,1922
"373","andre2t",9,415,17,"[ 5]",7791,17,"Trial: 9","D5.avi","D5.avi","D5.avi",5,NA,5869,1922
"374","anelise",1,386,1,"[ ]",10,10,"Trial: 1","EstrelinhasR640x680.avi",".","B1.avi",NA,NA,-904,914
"375","anelise",1,62,2,"[ ]",422,10,"Trial: 1","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B1.avi",NA,NA,-492,914
"376","anelise",1,86,3,"[ ]",500,10,"Trial: 1","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B1.avi",NA,NA,-414,914
"377","anelise",1,206,4,"[ 4]",684,10,"Trial: 1","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B1.avi",4,7,-230,914
"378","anelise",1,640,5,"[ 3]",914,10,"Trial: 1","B1.avi","EstrelinhasR640x680.avi","B1.avi",3,7,0,914
"379","anelise",1,576,6,"[ 3]",1592,10,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,678,914
"380","anelise",1,864,7,"[ 3]",2196,10,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,1282,914
"381","anelise",1,1194,8,"[ 3]",3076,10,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,2162,914
"382","anelise",1,558,9,"[ 3]",4290,10,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,3376,914
"383","anelise",1,2430,10,"[ 3]",4866,10,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,3952,914
"384","anelise",10,6,1,"[ 4]",18,20,"Trial: 10",".",".","D7.avi",3,NA,-716,734
"385","anelise",10,32,2,"[ 3]",82,20,"Trial: 10","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D7.avi",3,NA,-652,734
"386","anelise",10,26,3,"[ 3]",336,20,"Trial: 10","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D7.avi",3,NA,-398,734
"387","anelise",10,160,4,"[ 3]",532,20,"Trial: 10","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D7.avi",3,NA,-202,734
"388","anelise",10,582,5,"[ 4]",734,20,"Trial: 10","D7.avi","EstrelinhasR640x680.avi","D7.avi",3,NA,0,734
"389","anelise",10,1206,6,"[ 3]",1356,20,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,622,734
"390","anelise",10,1278,7,"[ 3]",2588,20,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,1854,734
"391","anelise",10,36,8,"[ 3]",3894,20,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,3160,734
"392","anelise",10,62,9,"[ 3]",3956,20,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,3222,734
"393","anelise",10,254,10,"[ 3]",4050,20,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,3316,734
"394","anelise",10,206,11,"[ 3]",4348,20,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,3614,734
"395","anelise",10,22,12,"[ 3]",4594,20,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,3860,734
"396","anelise",10,158,13,"[ 4]",4678,20,"Trial: 10","D7.avi","D7.avi","D7.avi",4,NA,3944,734
"397","anelise",10,336,14,"[ 4]",4858,20,"Trial: 10","D7.avi","D7.avi","D7.avi",4,NA,4124,734
"398","anelise",10,226,15,"[ 4]",5210,20,"Trial: 10","D7.avi","D7.avi","D7.avi",4,NA,4476,734
"399","anelise",10,192,16,"[ 3]",5488,20,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,4754,734
"400","anelise",10,610,17,"[ 3]",5708,20,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,4974,734
"401","anelise",10,110,18,"[ 3]",6418,20,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,5684,734
"402","anelise",10,164,19,"[ 3]",6560,20,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,5826,734
"403","anelise",10,334,20,"[ 3]",6790,20,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,6056,734
"404","anelise",11,20,1,"[ 3]",12,15,"Trial: 11",".",".","A1.avi",3,NA,-514,526
"405","anelise",11,146,2,"[ 3]",66,15,"Trial: 11","EstrelinhasR640x680.avi",".","A1.avi",3,NA,-460,526
"406","anelise",11,122,3,"[ 3]",270,15,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",3,NA,-256,526
"407","anelise",11,372,4,"[ 3]",526,15,"Trial: 11","A1.avi","EstrelinhasR640x680.avi","A1.avi",3,NA,0,526
"408","anelise",11,46,5,"[ 3]",920,15,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,394,526
"409","anelise",11,168,6,"[ 3]",988,15,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,462,526
"410","anelise",11,244,7,"[ 3]",1222,15,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,696,526
"411","anelise",11,170,8,"[ 3]",1482,15,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,956,526
"412","anelise",11,264,9,"[ 3]",1676,15,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,1150,526
"413","anelise",11,94,10,"[ 3]",1984,15,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,1458,526
"414","anelise",11,1002,11,"[ 3]",3272,15,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,2746,526
"415","anelise",11,1156,12,"[ 3]",5204,15,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,4678,526
"416","anelise",11,176,13,"[ 3]",6402,15,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,5876,526
"417","anelise",11,28,14,"[ 3]",6700,15,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,6174,526
"418","anelise",11,52,15,"[ 3]",6772,15,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,6246,526
"419","anelise",12,44,1,"[ 4]",16,13,"Trial: 12",".",".","A2.avi",3,NA,-372,388
"420","anelise",12,294,2,"[ 4]",78,13,"Trial: 12","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A2.avi",3,NA,-310,388
"421","anelise",12,630,3,"[ 4]",388,13,"Trial: 12","A2.avi","EstrelinhasR640x680.avi","A2.avi",3,NA,0,388
"422","anelise",12,442,4,"[ 3]",1048,13,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,660,388
"423","anelise",12,172,5,"[ 4]",1812,13,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,1424,388
"424","anelise",12,226,6,"[ 3]",2008,13,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,1620,388
"425","anelise",12,216,7,"[ 3]",2252,13,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,1864,388
"426","anelise",12,266,8,"[ 3]",2496,13,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,2108,388
"427","anelise",12,1430,9,"[ 3]",2778,13,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,2390,388
"428","anelise",12,1466,10,"[ 3]",4226,13,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,3838,388
